Generation,Policy_Index,Fitness,Policy_JSON
49,11,1540,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:far_velo:rising"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
49,12,4920,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:medium_velo:stable"": ""flap"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:close_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing""}"
49,13,360,"{""dist:close"": ""do_nothing"", ""dist:medium_velo:rising"": ""flap"", ""dist:far_pos:aligned_velo:rising"": ""flap"", ""default"": ""flap""}"
49,14,27230,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close_pos:below_velo:falling"": ""do_nothing"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:close_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:far_velo:rising"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:far_pos:below"": ""do_nothing""}"
49,15,56010,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""flap"", ""velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""flap"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:far_velo:rising"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
49,16,1010,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""flap"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:above"": ""flap"", ""velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:medium_velo:stable"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:rising"": ""do_nothing"", ""pos:below_velo:stable"": ""do_nothing"", ""velo:rising"": ""flap"", ""dist:close_pos:below_velo:falling"": ""do_nothing"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""default"": ""do_nothing""}"
49,17,1410,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close_pos:below_velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:medium_velo:stable"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:close_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:far_velo:rising"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing""}"
49,18,23700,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:far_velo:rising"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing"", ""velo:rising"": ""do_nothing""}"
49,19,3260,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:far_velo:rising"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
50,0,6620,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""flap"", ""velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""flap"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:far_velo:rising"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
50,1,25340,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""flap"", ""velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:medium_velo:stable"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:close_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""flap"", ""velo:stable"": ""flap"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
50,2,5000,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""velo:falling"": ""flap"", ""pos:above"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:close_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing""}"
50,3,30500,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
50,4,15090,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close_pos:below_velo:falling"": ""do_nothing"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:close_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:far_velo:rising"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:far_pos:below"": ""do_nothing""}"
50,5,360,"{""dist:close"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""velo:falling"": ""flap"", ""default"": ""flap""}"
50,6,360,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""flap"", ""default"": ""flap""}"
50,7,360,"{""dist:close"": ""flap"", ""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""pos:above"": ""flap"", ""velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""flap"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""default"": ""flap""}"
50,8,6560,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:far_pos:below"": ""do_nothing"", ""dist:close_pos:below_velo:falling"": ""do_nothing"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:medium_velo:stable"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:close_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:far_velo:rising"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:close"": ""flap""}"
